baseER baseSTAS endsuc endsuc10 endsuc90 freqsuc freq10 freq50 freq90 trajmean traj10 traj50 traj90 trajprop trajpop10 trajpop90
0.41 0.011 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -67 -57 0 0 0
0.41 0.012 0 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -65 -55 0 0 0
0.41 0.013 0 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -54 0 0 0
0.41 0.014 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -62 -71 -62 -52 0 0 0
0.41 0.015 0.02 0.01 0.02 0.18 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.41 0.016 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -59 -69 -60 -48 0 0 0
0.41 0.017 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -58 -67 -59 -48 0 0 0
0.41 0.018 0.05 0.04 0.06 0.22 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.41 0.019 0.07 0.06 0.09 0.23 0.1 0.2 0.4 -56 -67 -57 -44 0 0 0
0.41 0.02 0.09 0.08 0.1 0.24 0.1 0.2 0.4 -55 -66 -56 -43 0 0 0
0.41 0.021 0.11 0.1 0.12 0.26 0.1 0.2 0.5 -54 -65 -55 -43 0 0 0
0.41 0.022 0.13 0.12 0.14 0.27 0.1 0.2 0.5 -54 -64 -55 -43 0 0 0
0.41 0.023 0.14 0.13 0.16 0.29 0.1 0.2 0.6 -52 -63 -54 -41 0 0 0
0.41 0.024 0.18 0.17 0.2 0.3 0.2 0.2 0.6 -52 -63 -53 -40 0 0 0
0.41 0.025 0.2 0.19 0.22 0.32 0.2 0.2 0.7 -51 -62 -52 -38 0 0 0
0.41 0.026 0.21 0.19 0.23 0.33 0.2 0.2 0.7 -50 -62 -51 -38 0 0 0
0.41 0.027 0.26 0.24 0.27 0.36 0.2 0.2 0.71 -49 -61 -50 -36 0 0 0
0.41 0.028 0.29 0.28 0.31 0.37 0.2 0.2 0.8 -48 -60 -50 -35 0 0 0
0.41 0.029 0.3 0.28 0.32 0.39 0.2 0.3 0.8 -49 -60 -50 -38 0 0 0
0.41 0.03 0.33 0.31 0.35 0.41 0.2 0.3 0.8 -48 -60 -49 -34 0 0 0
0.41 0.031 0.34 0.32 0.36 0.42 0.2 0.3 0.8 -47 -58 -48 -35 0 0 0
0.41 0.032 0.39 0.37 0.41 0.45 0.2 0.4 0.9 -47 -58 -48 -34 0 0 0.01
0.41 0.033 0.43 0.41 0.45 0.45 0.2 0.4 0.9 -46 -57 -47 -33 0 0 0
0.41 0.034 0.42 0.4 0.44 0.47 0.2 0.4 0.9 -45 -57 -47 -31 0 0 0.01
0.41 0.035 0.42 0.4 0.45 0.48 0.2 0.4 0.9 -45 -57 -46 -33 0 0 0.01
0.41 0.036 0.47 0.45 0.49 0.5 0.2 0.4 1 -44 -57 -46 -31 0 0 0.01
0.41 0.037 0.49 0.47 0.51 0.52 0.2 0.5 1 -44 -56 -45 -31 0 0 0.01
0.41 0.038 0.52 0.5 0.54 0.53 0.2 0.5 1 -43 -56 -44 -30 0.01 0 0.01
0.41 0.039 0.53 0.5 0.54 0.55 0.2 0.5 1 -43 -55 -44 -30 0 0 0.01
0.41 0.04 0.52 0.5 0.54 0.55 0.2 0.5 1 -43 -55 -44 -31 0 0 0.01
0.42 0.003 0 0 0 0.1 0.1 0.1 0.1 -82 -87 -83 -78 0 0 0
0.42 0.041 0.52 0.5 0.54 0.54 0.2 0.5 1 -43 -55 -44 -31 0 0 0.01
0.42 0.001 0 0 0 0.1 0.1 0.1 0.1 -87 -90 -87 -83 0 0 0
0.42 0.002 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -85 -80 0 0 0
0.42 0.004 0 0 0 0.1 0.1 0.1 0.1 -80 -85 -80 -74 0 0 0
0.42 0.005 0 0 0 0.1 0.1 0.1 0.1 -78 -83 -78 -72 0 0 0
0.42 0.006 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -76 -69 0 0 0
0.42 0.007 0 0 0 0.11 0.1 0.1 0.2 -74 -80 -74 -67 0 0 0
0.42 0.008 0 0 0 0.12 0.1 0.1 0.2 -72 -78 -72 -64 0 0 0
0.42 0.009 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -71 -62 0 0 0
0.42 0.01 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -69 -60 0 0 0
0.42 0.011 0 0 0.01 0.14 0.1 0.1 0.2 -67 -75 -67 -59 0 0 0
0.42 0.012 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -66 -57 0 0 0
0.42 0.013 0.01 0 0.01 0.16 0.1 0.1 0.2 -64 -72 -65 -54 0 0 0
0.42 0.014 0.01 0 0.01 0.16 0.1 0.2 0.2 -63 -71 -64 -54 0 0 0
0.42 0.015 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -61 -71 -62 -51 0 0 0
0.42 0.016 0.03 0.02 0.04 0.18 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.42 0.017 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -60 -69 -61 -49 0 0 0
0.42 0.018 0.05 0.04 0.06 0.2 0.1 0.2 0.3 -58 -68 -59 -46 0 0 0
0.42 0.019 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -57 -67 -58 -47 0 0 0
0.42 0.02 0.08 0.07 0.09 0.22 0.1 0.2 0.4 -56 -67 -57 -44 0 0 0
0.42 0.021 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -56 -66 -57 -44 0 0 0
0.42 0.022 0.1 0.09 0.12 0.25 0.1 0.2 0.5 -55 -64 -56 -43 0 0 0
0.42 0.023 0.13 0.12 0.15 0.26 0.1 0.2 0.5 -54 -64 -55 -43 0 0 0
0.42 0.024 0.15 0.14 0.17 0.28 0.1 0.2 0.6 -53 -64 -54 -41 0 0 0
0.42 0.025 0.17 0.15 0.18 0.3 0.1 0.2 0.6 -52 -63 -52 -40 0 0 0
0.42 0.026 0.19 0.18 0.21 0.31 0.1 0.2 0.7 -51 -62 -52 -39 0 0 0
0.42 0.027 0.21 0.19 0.22 0.33 0.2 0.2 0.7 -50 -62 -52 -38 0 0 0
0.42 0.028 0.23 0.21 0.25 0.35 0.2 0.2 0.7 -50 -61 -51 -37 0 0 0
0.42 0.029 0.25 0.23 0.27 0.36 0.2 0.2 0.7 -49 -60 -51 -38 0 0 0.01
0.42 0.03 0.29 0.27 0.3 0.37 0.2 0.2 0.8 -49 -60 -50 -36 0 0 0
0.42 0.031 0.32 0.31 0.34 0.39 0.2 0.3 0.8 -48 -60 -49 -35 0 0 0.01
0.42 0.032 0.32 0.3 0.34 0.4 0.2 0.3 0.8 -48 -60 -49 -34 0 0 0
0.42 0.033 0.35 0.33 0.37 0.42 0.2 0.3 0.9 -47 -58 -49 -35 0 0 0
0.42 0.034 0.38 0.36 0.4 0.44 0.2 0.3 0.9 -46 -58 -48 -35 0 0 0.01
0.42 0.035 0.39 0.37 0.41 0.45 0.2 0.4 0.9 -46 -57 -47 -34 0 0 0
0.42 0.036 0.43 0.41 0.45 0.47 0.2 0.4 0.9 -46 -58 -46 -33 0 0 0.01
0.42 0.037 0.44 0.42 0.46 0.48 0.2 0.4 1 -45 -57 -46 -32 0 0 0.01
0.42 0.038 0.46 0.44 0.48 0.5 0.2 0.5 1 -45 -56 -46 -32 0 0 0
0.42 0.039 0.48 0.46 0.51 0.51 0.2 0.5 1 -44 -56 -46 -31 0.01 0 0.01
0.42 0.04 0.52 0.5 0.54 0.53 0.2 0.5 1 -44 -56 -45 -31 0 0 0.01
0.43 0.003 0 0 0 0.1 0.1 0.1 0.1 -83 -87 -83 -78 0 0 0
0.43 0.041 0.45 0.43 0.47 0.49 0.2 0.4 1 -44 -57 -46 -31 0 0 0.01
0.43 0.001 0 0 0 0.1 0.1 0.1 0.1 -87 -91 -88 -84 0 0 0
0.43 0.002 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -86 -81 0 0 0
0.43 0.004 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -81 -76 0 0 0
0.43 0.005 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -79 -73 0 0 0
0.43 0.006 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -77 -70 0 0 0
0.43 0.007 0 0 0 0.11 0.1 0.1 0.1 -74 -81 -75 -68 0 0 0
0.43 0.008 0 0 0 0.11 0.1 0.1 0.2 -73 -80 -73 -65 0 0 0
0.43 0.009 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -63 0 0 0
0.43 0.01 0 0 0 0.12 0.1 0.1 0.2 -69 -77 -70 -61 0 0 0
0.43 0.011 0 0 0.01 0.13 0.1 0.1 0.2 -68 -76 -68 -59 0 0 0
0.43 0.012 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -67 -57 0 0 0
0.43 0.013 0 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -66 -56 0 0 0
0.43 0.014 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -73 -65 -54 0 0 0
0.43 0.015 0.01 0.01 0.01 0.16 0.1 0.2 0.2 -63 -71 -64 -53 0 0 0
0.43 0.016 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.43 0.017 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.43 0.018 0.04 0.03 0.05 0.19 0.1 0.2 0.2 -59 -69 -60 -48 0 0 0
0.43 0.019 0.04 0.04 0.05 0.2 0.1 0.2 0.3 -58 -68 -59 -47 0 0 0
0.43 0.02 0.06 0.06 0.07 0.21 0.1 0.2 0.3 -57 -67 -58 -45 0 0 0
0.43 0.021 0.06 0.05 0.07 0.22 0.1 0.2 0.3 -57 -67 -57 -46 0 0 0
0.43 0.022 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -55 -66 -56 -45 0 0 0
0.43 0.023 0.11 0.09 0.12 0.25 0.1 0.2 0.5 -54 -65 -56 -42 0 0 0
0.43 0.024 0.11 0.1 0.12 0.26 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.43 0.025 0.13 0.12 0.15 0.28 0.1 0.2 0.6 -53 -64 -54 -41 0 0 0
0.43 0.026 0.15 0.14 0.17 0.28 0.1 0.2 0.6 -53 -63 -54 -41 0 0 0
0.43 0.027 0.18 0.17 0.2 0.3 0.1 0.2 0.6 -52 -63 -53 -40 0 0 0
0.43 0.028 0.19 0.17 0.21 0.32 0.2 0.2 0.7 -51 -62 -52 -39 0 0 0
0.43 0.029 0.23 0.21 0.24 0.33 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0.01
0.43 0.03 0.24 0.23 0.26 0.35 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.43 0.031 0.26 0.24 0.28 0.36 0.2 0.2 0.7 -49 -61 -50 -37 0 0 0
0.43 0.032 0.28 0.26 0.3 0.38 0.2 0.3 0.8 -49 -60 -50 -37 0 0 0
0.43 0.033 0.32 0.3 0.34 0.39 0.2 0.3 0.8 -48 -59 -49 -35 0 0 0
0.43 0.034 0.31 0.29 0.33 0.4 0.2 0.3 0.8 -48 -60 -49 -35 0 0 0
0.43 0.035 0.36 0.33 0.37 0.42 0.2 0.3 0.9 -47 -59 -48 -33 0 0 0
0.43 0.036 0.36 0.34 0.38 0.43 0.2 0.3 0.9 -47 -58 -48 -35 0 0 0.01
0.43 0.037 0.37 0.35 0.39 0.45 0.2 0.4 0.9 -46 -58 -47 -34 0 0 0
0.43 0.038 0.4 0.38 0.42 0.46 0.2 0.4 0.9 -46 -57 -48 -34 0 0 0
0.43 0.039 0.42 0.4 0.44 0.48 0.2 0.4 1 -45 -57 -46 -32 0 0 0.01
0.43 0.04 0.45 0.43 0.47 0.49 0.2 0.4 1 -45 -57 -46 -30 0 0 0
0.44 0.003 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -84 -79 0 0 0
0.44 0.041 0.43 0.41 0.45 0.47 0.2 0.4 1 -46 -57 -47 -34 0 0 0.01
0.44 0.001 0 0 0 0.1 0.1 0.1 0.1 -88 -91 -88 -84 0 0 0
0.44 0.002 0 0 0 0.1 0.1 0.1 0.1 -86 -89 -86 -82 0 0 0
0.44 0.004 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -82 -77 0 0 0
0.44 0.005 0 0 0 0.1 0.1 0.1 0.1 -79 -85 -80 -74 0 0 0
0.44 0.006 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -78 -71 0 0 0
0.44 0.007 0 0 0 0.11 0.1 0.1 0.1 -75 -82 -76 -69 0 0 0
0.44 0.008 0 0 0 0.11 0.1 0.1 0.2 -74 -80 -74 -67 0 0 0
0.44 0.009 0 0 0 0.12 0.1 0.1 0.2 -72 -79 -73 -65 0 0 0
0.44 0.01 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -71 -62 0 0 0
0.44 0.011 0 0 0 0.13 0.1 0.1 0.2 -69 -76 -69 -61 0 0 0
0.44 0.012 0 0 0.01 0.13 0.1 0.1 0.2 -67 -75 -68 -59 0 0 0
0.44 0.013 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -67 -56 0 0 0
0.44 0.014 0 0 0 0.15 0.1 0.1 0.2 -65 -73 -66 -55 0 0 0
0.44 0.015 0 0 0.01 0.16 0.1 0.2 0.2 -64 -72 -64 -54 0 0 0
0.44 0.016 0.02 0.01 0.02 0.16 0.1 0.2 0.2 -62 -71 -63 -52 0 0 0
0.44 0.017 0.02 0.01 0.03 0.17 0.1 0.2 0.2 -61 -70 -63 -51 0 0 0
0.44 0.018 0.03 0.02 0.04 0.18 0.1 0.2 0.2 -60 -69 -61 -49 0 0 0
0.44 0.019 0.04 0.04 0.05 0.19 0.1 0.2 0.3 -59 -68 -60 -48 0 0 0
0.44 0.02 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -58 -68 -59 -48 0 0 0
0.44 0.021 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -58 -68 -59 -47 0 0 0
0.44 0.022 0.06 0.05 0.08 0.22 0.1 0.2 0.4 -57 -66 -58 -45 0 0 0
0.44 0.023 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -56 -66 -57 -44 0 0 0
0.44 0.024 0.1 0.08 0.11 0.25 0.1 0.2 0.5 -55 -65 -56 -43 0 0 0
0.44 0.025 0.12 0.11 0.13 0.26 0.1 0.2 0.5 -54 -65 -55 -42 0 0 0
0.44 0.026 0.12 0.11 0.14 0.27 0.1 0.2 0.5 -54 -64 -55 -43 0 0 0
0.44 0.027 0.16 0.15 0.18 0.28 0.1 0.2 0.6 -53 -63 -54 -41 0 0 0
0.44 0.028 0.17 0.16 0.19 0.29 0.1 0.2 0.61 -52 -64 -53 -39 0 0 0
0.44 0.029 0.17 0.15 0.18 0.3 0.1 0.2 0.6 -52 -63 -53 -40 0 0 0
0.44 0.03 0.19 0.18 0.21 0.32 0.1 0.2 0.6 -51 -62 -52 -39 0 0 0
0.44 0.031 0.23 0.21 0.25 0.34 0.2 0.2 0.7 -50 -61 -51 -37 0 0 0
0.44 0.032 0.23 0.22 0.25 0.35 0.2 0.2 0.7 -50 -61 -50 -38 0 0 0
0.44 0.033 0.25 0.23 0.27 0.36 0.2 0.2 0.8 -50 -61 -51 -37 0 0 0
0.44 0.034 0.27 0.25 0.28 0.37 0.2 0.2 0.8 -49 -60 -50 -37 0 0 0
0.44 0.035 0.31 0.29 0.33 0.39 0.2 0.3 0.8 -48 -60 -49 -34 0 0 0
0.44 0.036 0.31 0.29 0.33 0.39 0.2 0.3 0.8 -48 -59 -49 -36 0 0 0
0.44 0.037 0.35 0.33 0.36 0.41 0.2 0.3 0.8 -47 -59 -48 -34 0 0 0.01
0.44 0.038 0.36 0.34 0.38 0.42 0.2 0.3 0.9 -47 -59 -49 -36 0 0 0
0.44 0.039 0.35 0.33 0.37 0.44 0.2 0.3 0.9 -47 -58 -47 -35 0 0 0
0.44 0.04 0.38 0.37 0.4 0.44 0.2 0.3 0.9 -46 -58 -48 -33 0 0 0.01
0.45 0.003 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -84 -80 0 0 0
0.45 0.041 0.37 0.35 0.38 0.42 0.2 0.3 0.9 -48 -59 -48 -36 0 0 0
0.45 0.001 0 0 0 0.1 0.1 0.1 0.1 -88 -92 -89 -85 0 0 0
0.45 0.002 0 0 0 0.1 0.1 0.1 0.1 -86 -90 -87 -82 0 0 0
0.45 0.004 0 0 0 0.1 0.1 0.1 0.1 -82 -87 -82 -77 0 0 0
0.45 0.005 0 0 0 0.1 0.1 0.1 0.1 -80 -85 -80 -74 0 0 0
0.45 0.006 0 0 0 0.1 0.1 0.1 0.1 -78 -83 -79 -72 0 0 0
0.45 0.007 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -77 -70 0 0 0
0.45 0.008 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -75 -68 0 0 0
0.45 0.009 0 0 0 0.11 0.1 0.1 0.2 -73 -80 -74 -66 0 0 0
0.45 0.01 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -63 0 0 0
0.45 0.011 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -70 -62 0 0 0
0.45 0.012 0 0 0.01 0.13 0.1 0.1 0.2 -68 -75 -69 -59 0 0 0
0.45 0.013 0 0 0 0.14 0.1 0.1 0.2 -67 -75 -68 -58 0 0 0
0.45 0.014 0 0 0.01 0.14 0.1 0.1 0.2 -65 -74 -66 -56 0 0 0
0.45 0.015 0.01 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -65 -56 0 0 0
0.45 0.016 0.01 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -53 0 0 0
0.45 0.017 0.01 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -53 0 0 0
0.45 0.018 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -61 -71 -62 -52 0 0 0
0.45 0.019 0.02 0.01 0.03 0.18 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.45 0.02 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -60 -69 -61 -49 0 0 0
0.45 0.021 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -59 -68 -60 -48 0 0 0
0.45 0.022 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -58 -67 -59 -47 0 0 0
0.45 0.023 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -57 -67 -58 -47 0 0 0
0.45 0.024 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -56 -66 -57 -44 0 0 0
0.45 0.025 0.09 0.07 0.1 0.24 0.1 0.2 0.4 -56 -66 -57 -44 0 0 0
0.45 0.026 0.1 0.09 0.12 0.25 0.1 0.2 0.5 -54 -65 -56 -43 0 0 0
0.45 0.027 0.12 0.11 0.13 0.26 0.1 0.2 0.5 -54 -64 -55 -43 0 0 0
0.45 0.028 0.14 0.13 0.16 0.27 0.1 0.2 0.5 -53 -64 -54 -42 0 0 0
0.45 0.029 0.15 0.14 0.17 0.28 0.1 0.2 0.6 -53 -63 -54 -41 0 0 0
0.45 0.03 0.16 0.15 0.18 0.29 0.1 0.2 0.6 -52 -63 -53 -41 0 0 0
0.45 0.031 0.17 0.16 0.19 0.31 0.1 0.2 0.6 -51 -62 -53 -39 0 0 0
0.45 0.032 0.2 0.19 0.22 0.32 0.2 0.2 0.7 -51 -62 -52 -39 0 0 0
0.45 0.033 0.22 0.2 0.23 0.32 0.2 0.2 0.7 -51 -61 -52 -39 0 0 0
0.45 0.034 0.24 0.22 0.26 0.34 0.2 0.2 0.7 -50 -61 -51 -37 0 0 0.01
0.45 0.035 0.26 0.24 0.27 0.35 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.45 0.036 0.26 0.24 0.28 0.36 0.2 0.2 0.8 -49 -60 -51 -37 0 0 0
0.45 0.037 0.28 0.27 0.3 0.38 0.2 0.2 0.8 -49 -61 -50 -37 0 0 0
0.45 0.038 0.3 0.29 0.32 0.39 0.2 0.2 0.8 -48 -59 -49 -35 0 0 0
0.45 0.039 0.31 0.29 0.33 0.4 0.2 0.3 0.8 -48 -59 -48 -36 0 0 0.01
0.45 0.04 0.32 0.3 0.34 0.41 0.2 0.3 0.8 -47 -59 -48 -34 0 0 0
0.46 0.003 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -85 -80 0 0 0
0.46 0.041 0.31 0.3 0.33 0.39 0.2 0.3 0.9 -48 -60 -49 -36 0 0 0.01
0.46 0.001 0 0 0 0.1 0.1 0.1 0.1 -89 -92 -89 -85 0 0 0
0.46 0.002 0 0 0 0.1 0.1 0.1 0.1 -87 -90 -87 -83 0 0 0
0.46 0.004 0 0 0 0.1 0.1 0.1 0.1 -83 -87 -83 -78 0 0 0
0.46 0.005 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -81 -75 0 0 0
0.46 0.006 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -79 -73 0 0 0
0.46 0.007 0 0 0 0.11 0.1 0.1 0.1 -77 -83 -77 -71 0 0 0
0.46 0.008 0 0 0 0.11 0.1 0.1 0.1 -75 -82 -76 -69 0 0 0
0.46 0.009 0 0 0 0.11 0.1 0.1 0.2 -74 -80 -74 -67 0 0 0
0.46 0.01 0 0 0 0.12 0.1 0.1 0.2 -72 -79 -73 -64 0 0 0
0.46 0.011 0 0 0 0.12 0.1 0.1 0.2 -70 -78 -71 -62 0 0 0
0.46 0.012 0 0 0.01 0.13 0.1 0.1 0.2 -69 -77 -70 -61 0 0 0
0.46 0.013 0 0 0.01 0.13 0.1 0.1 0.2 -68 -76 -69 -60 0 0 0
0.46 0.014 0 0 0.01 0.14 0.1 0.1 0.2 -66 -75 -67 -57 0 0 0
0.46 0.015 0.01 0 0.01 0.15 0.1 0.1 0.2 -65 -74 -66 -56 0 0 0
0.46 0.016 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -73 -65 -55 0 0 0
0.46 0.017 0 0 0.01 0.16 0.1 0.2 0.2 -64 -72 -64 -53 0 0 0
0.46 0.018 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -62 -72 -63 -53 0 0 0
0.46 0.019 0.02 0.02 0.03 0.17 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.46 0.02 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -61 -71 -62 -51 0 0 0
0.46 0.021 0.03 0.02 0.04 0.18 0.1 0.2 0.2 -59 -69 -60 -49 0 0 0
0.46 0.022 0.04 0.03 0.04 0.19 0.1 0.2 0.3 -59 -68 -60 -48 0 0 0
0.46 0.023 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -58 -68 -58 -46 0 0 0
0.46 0.024 0.06 0.05 0.07 0.22 0.1 0.2 0.3 -57 -68 -58 -46 0 0 0
0.46 0.025 0.07 0.06 0.08 0.22 0.1 0.2 0.4 -56 -66 -57 -46 0 0 0
0.46 0.026 0.09 0.08 0.1 0.23 0.1 0.2 0.4 -56 -66 -57 -45 0 0 0
0.46 0.027 0.1 0.09 0.11 0.24 0.1 0.2 0.5 -55 -66 -56 -43 0 0 0
0.46 0.028 0.1 0.09 0.11 0.25 0.1 0.2 0.5 -55 -65 -56 -42 0 0 0
0.46 0.029 0.11 0.1 0.12 0.26 0.1 0.2 0.5 -54 -65 -56 -42 0 0 0
0.46 0.03 0.14 0.12 0.15 0.27 0.1 0.2 0.5 -53 -64 -54 -41 0 0 0
0.46 0.031 0.14 0.13 0.16 0.28 0.1 0.2 0.6 -53 -63 -54 -42 0 0 0
0.46 0.032 0.16 0.15 0.17 0.29 0.1 0.2 0.6 -52 -63 -54 -40 0 0 0
0.46 0.033 0.17 0.16 0.19 0.31 0.2 0.2 0.7 -52 -63 -53 -40 0 0 0
0.46 0.034 0.19 0.18 0.21 0.32 0.2 0.2 0.7 -51 -63 -52 -39 0 0 0
0.46 0.035 0.18 0.17 0.2 0.33 0.2 0.2 0.7 -51 -62 -52 -40 0 0 0
0.46 0.036 0.22 0.2 0.24 0.33 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.46 0.037 0.24 0.22 0.25 0.34 0.2 0.2 0.71 -49 -61 -50 -37 0 0 0.01
0.46 0.038 0.27 0.25 0.29 0.36 0.2 0.2 0.8 -49 -60 -50 -37 0 0 0
0.46 0.039 0.26 0.25 0.28 0.37 0.2 0.2 0.8 -49 -60 -50 -37 0 0 0
0.46 0.04 0.29 0.28 0.31 0.38 0.2 0.2 0.8 -49 -60 -50 -36 0 0 0
0.47 0.003 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -86 -81 0 0 0
0.47 0.041 0.25 0.24 0.27 0.35 0.2 0.2 0.7 -50 -61 -50 -38 0 0 0
0.47 0.001 0 0 0 0.1 0.1 0.1 0.1 -89 -92 -90 -86 0 0 0
0.47 0.002 0 0 0 0.1 0.1 0.1 0.1 -87 -91 -88 -84 0 0 0
0.47 0.004 0 0 0 0.1 0.1 0.1 0.1 -83 -88 -84 -79 0 0 0
0.47 0.005 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -82 -77 0 0 0
0.47 0.006 0 0 0 0.1 0.1 0.1 0.1 -80 -84 -80 -74 0 0 0
0.47 0.007 0 0 0 0.11 0.1 0.1 0.1 -78 -84 -78 -72 0 0 0
0.47 0.008 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -77 -70 0 0 0
0.47 0.009 0 0 0 0.11 0.1 0.1 0.2 -74 -81 -75 -67 0 0 0
0.47 0.01 0 0 0 0.11 0.1 0.1 0.2 -73 -80 -74 -67 0 0 0
0.47 0.011 0 0 0 0.12 0.1 0.1 0.2 -71 -79 -72 -63 0 0 0
0.47 0.012 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -71 -62 0 0 0
0.47 0.013 0 0 0 0.13 0.1 0.1 0.2 -69 -76 -70 -60 0 0 0
0.47 0.014 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -68 -59 0 0 0
0.47 0.015 0 0 0 0.14 0.1 0.1 0.2 -67 -74 -67 -58 0 0 0
0.47 0.016 0 0 0.01 0.14 0.1 0.1 0.2 -65 -74 -66 -56 0 0 0
0.47 0.017 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -73 -65 -55 0 0 0
0.47 0.018 0.01 0.01 0.02 0.16 0.1 0.2 0.2 -63 -72 -64 -53 0 0 0
0.47 0.019 0.01 0 0.01 0.16 0.1 0.2 0.2 -62 -72 -62 -53 0 0 0
0.47 0.02 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -52 0 0 0
0.47 0.021 0.03 0.02 0.04 0.18 0.1 0.2 0.2 -61 -70 -62 -50 0 0 0
0.47 0.022 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -60 -70 -61 -49 0 0 0
0.47 0.023 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -59 -69 -60 -49 0 0 0
0.47 0.024 0.05 0.04 0.06 0.2 0.1 0.2 0.2 -58 -68 -59 -48 0 0 0
0.47 0.025 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -58 -68 -58 -47 0 0 0
0.47 0.026 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.47 0.027 0.08 0.07 0.09 0.22 0.1 0.2 0.4 -56 -66 -57 -46 0 0 0
0.47 0.028 0.09 0.08 0.1 0.24 0.1 0.2 0.4 -55 -66 -56 -44 0 0 0
0.47 0.029 0.09 0.08 0.11 0.24 0.1 0.2 0.4 -55 -66 -56 -44 0 0 0
0.47 0.03 0.12 0.1 0.13 0.25 0.1 0.2 0.5 -55 -65 -55 -44 0 0 0
